dt,open,high,low,close,tv_ss,py_ss,ss_diff,ss_pct,tv_buy,tv_sell,py_buy,py_sell
2025-01-02 14:30:00+00:00,124.995,129.4,124.995,126.4,,0.29826805385861266,0.0,,0,0,0,0
2025-01-02 18:30:00+00:00,126.26,128.38,125.51,128.18,,1.59414406901509,0.0,,0,0,0,0
2025-01-03 14:30:00+00:00,129.64,136.95,129.515,136.95,,4.363105642849447,0.0,,0,0,0,0
2025-01-03 18:30:00+00:00,136.955,141.45,136.8692,141.14,,8.585610069216091,0.0,,0,0,0,0
2025-01-06 14:30:00+00:00,142.79,148.7,142.79,148.525,,14.045882968329328,0.0,,0,0,0,0
2025-01-06 18:30:00+00:00,148.51,150.14,147.22,147.38,,20.510416490704415,0.0,,0,0,0,0
2025-01-07 14:30:00+00:00,147.84,148.45,140.17,145.36,,27.747848832748613,0.0,,0,0,0,0
2025-01-07 18:30:00+00:00,145.36,145.6892,142.57,144.44,,35.518925086316,0.0,,0,0,0,0
2025-01-08 14:30:00+00:00,143.0,148.25,142.23,145.28,,43.607532109517365,0.0,,0,0,0,0
2025-01-08 18:30:00+00:00,145.29,146.72,144.28,145.21,,51.84195227495964,0.0,,0,0,0,0
2025-01-10 14:30:00+00:00,140.8,141.88,138.02,140.57,,60.07147439711023,0.0,,0,0,0,0
2025-01-10 18:30:00+00:00,140.645,141.05,139.4,140.42,,68.1503852549514,0.0,,0,0,0,0
2025-01-13 14:30:00+00:00,137.0,138.02,134.63,136.45,,75.95259233064218,0.0,,0,0,0,0
2025-01-13 18:30:00+00:00,136.46,137.39,135.42,137.02,,83.37995925721319,0.0,,0,0,0,0
2025-01-14 14:30:00+00:00,139.785,143.1299,138.05,139.43,,90.37650519419658,0.0,,0,0,0,0
2025-01-14 18:30:00+00:00,139.425,140.13,138.4,140.13,,96.92733934143368,0.0,,0,0,0,0
2025-01-15 14:30:00+00:00,143.0,147.25,142.8252,147.1,,103.04023796995902,0.0,,0,0,0,0
2025-01-15 18:30:00+00:00,147.08,148.25,146.64,147.29,,108.74234815692243,0.0,,0,0,0,0
2025-01-16 14:30:00+00:00,148.24,150.01,144.23,148.3246,,114.05866482847352,0.0,,0,0,0,0
2025-01-16 18:30:00+00:00,148.245,148.77,147.33,147.51,,118.99406300685096,0.0,,0,0,0,0
2025-01-17 14:30:00+00:00,149.2,151.6,147.77,149.705,,123.67074233651621,0.0,,0,0,0,0
2025-01-17 18:30:00+00:00,149.66,150.26,148.9301,149.18,,128.0165794604046,0.0,,0,0,0,0
2025-01-21 14:30:00+00:00,149.85,156.9711,147.01,155.8599,,132.00549022429755,0.0,,0,0,0,0
2025-01-21 18:30:00+00:00,155.86,156.93,153.73,155.23,,135.65020741224444,0.0,,0,0,0,0
2025-01-22 14:30:00+00:00,160.19,182.88,159.95,179.045,,139.11752424361464,0.0,,0,0,0,0
2025-01-22 18:30:00+00:00,179.01,180.55,176.77,180.0,,142.67229916993185,0.0,,0,0,0,0
2025-01-23 14:30:00+00:00,170.0,170.39,162.5,165.21,,146.21571643760285,0.0,,0,0,0,0
2025-01-23 18:30:00+00:00,165.23,166.67,163.55,166.61,,149.6300199962232,0.0,,0,0,0,0
2025-01-24 14:30:00+00:00,166.5,168.7263,163.2201,164.24,,152.7595202472317,0.0,,0,0,0,0
2025-01-24 18:30:00+00:00,164.33,164.54,162.45,162.56,,155.53917477271813,0.0,,0,0,0,0
2025-01-27 14:30:00+00:00,148.9,152.27,142.89,143.205,,157.92917407233307,0.0,,0,0,0,0
2025-01-27 18:30:00+00:00,143.18,145.96,142.3176,145.95,,159.84127151931696,0.0,,0,0,0,0
2025-01-28 14:30:00+00:00,147.89,150.5,145.96,148.5215,,161.18707445626728,0.0,,0,0,0,0
