dt,open,high,low,close,tv_ss,py_ss,ss_diff,ss_pct,tv_buy,tv_sell,py_buy,py_sell
2025-02-24 20:30:00+00:00,227.32,229.48,226.8,227.065,,0.5352485806379119,0.0,,0,0,0,0
2025-02-25 14:30:00+00:00,219.97,222.85,205.12,208.855,,2.8224963747824963,0.0,,0,0,0,0
2025-02-25 17:30:00+00:00,208.855,215.16,207.22,214.59,,7.595600069482577,0.0,,0,0,0,0
2025-02-25 20:30:00+00:00,214.66,215.25,211.03,212.58,,14.669937119103768,0.0,,0,0,0,0
2025-02-26 14:30:00+00:00,212.99,218.57,210.5,215.94,,23.54847578170099,0.0,,0,0,0,0
2025-02-26 17:30:00+00:00,216.06,216.48,207.99,210.34,,33.752968800971225,0.0,,0,0,0,0
2025-02-26 20:30:00+00:00,210.201,213.2599,209.48,213.01,,44.88391523368801,0.0,,0,0,0,0
2025-02-27 14:30:00+00:00,218.2,221.58,209.9501,216.0,,56.62310172091205,0.0,,0,0,0,0
2025-02-27 17:30:00+00:00,215.94,216.66,207.79,208.565,,68.71242465888707,0.0,,0,0,0,0
2025-02-27 20:30:00+00:00,208.67,211.19,208.14,208.31,,80.90905332894246,0.0,,0,0,0,0
2025-02-28 14:30:00+00:00,205.27,216.44,201.1,213.62,,92.99469420949794,0.0,,0,0,0,0
2025-02-28 17:30:00+00:00,213.8539,214.58,209.19,213.1375,,104.80773190644872,0.0,,0,0,0,0
2025-02-28 20:30:00+00:00,213.155,216.11,211.51,215.52,,116.24004429862049,0.0,,0,0,0,0
2025-03-03 14:30:00+00:00,232.56,233.4,216.273,221.8299,,127.23520235942654,0.0,,0,0,0,0
2025-03-03 17:30:00+00:00,221.81,222.4455,203.85,203.93,,137.74367671202765,0.0,,0,0,0,0
2025-03-03 20:30:00+00:00,204.05,206.52,203.44,205.81,,147.65098529787713,0.0,,0,0,0,0
2025-03-04 14:30:00+00:00,200.56,205.47,193.09,204.62,,156.8188461874741,0.0,,0,0,0,0
2025-03-04 17:30:00+00:00,204.59,218.94,203.175,216.82,,165.1909999237957,0.0,,0,0,0,0
2025-03-04 20:30:00+00:00,216.78,216.92,209.18,212.19,,172.81449474994875,0.0,,0,0,0,0
2025-03-05 14:30:00+00:00,214.89,216.0,208.0,213.67,,179.75500497978496,0.0,,0,0,0,0
2025-03-05 17:30:00+00:00,213.69,223.1499,212.7,222.73,,186.05623599052998,0.0,,0,0,0,0
2025-03-05 20:30:00+00:00,222.66,222.96,221.12,222.61,,191.7804951352816,0.0,,0,0,0,0
2025-03-06 14:30:00+00:00,214.51,226.6,213.59,217.72,,196.98017288894738,0.0,,0,0,0,0
2025-03-06 17:30:00+00:00,217.66,221.6,213.22,214.765,,201.6624141922873,0.0,,0,0,0,0
2025-03-06 20:30:00+00:00,214.93,215.7299,213.0,214.19,,205.81634512507125,0.0,,0,0,0,0
2025-03-07 14:30:00+00:00,214.89,222.05,206.77,210.09,,209.42395014702794,0.0,,0,0,0,0
2025-03-07 17:30:00+00:00,209.75,221.29,209.117,218.94,,212.49556200990705,0.0,,0,0,0,0
2025-03-07 20:30:00+00:00,218.94,218.94,214.75,217.17,,215.10267018937924,0.0,,0,0,0,0
2025-03-10 13:30:00+00:00,205.075,206.8398,191.861,194.1683,,217.20847441349278,0.0,,0,0,0,0
2025-03-10 16:30:00+00:00,194.195,194.85,177.8,182.865,,218.64422562130895,0.0,,0,0,0,0
2025-03-10 19:30:00+00:00,182.82,184.04,176.85,179.28,,219.1908200081493,0.0,,0,0,0,0
2025-03-11 13:30:00+00:00,185.99,193.21,183.3039,190.3,,218.96065298658192,0.0,,0,0,0,0
2025-03-11 16:30:00+00:00,190.25,195.69,183.68,192.77,,218.11751822144913,0.0,,0,0,0,0
2025-03-11 19:30:00+00:00,192.73,193.85,191.27,191.54,,216.79417113170697,0.0,,0,0,0,0
2025-03-12 13:30:00+00:00,195.4,199.2,183.75,191.42,,215.22691729250053,0.0,,0,0,0,0
2025-03-12 16:30:00+00:00,191.6,194.9,189.75,191.535,,213.53116203252208,0.0,,0,0,0,0
2025-03-12 19:30:00+00:00,191.55,192.0799,189.4327,191.8,,211.76739879710314,0.0,,0,0,0,0
2025-03-13 13:30:00+00:00,188.47,188.85,179.6946,181.725,,209.8306518808983,0.0,,0,0,0,1
2025-03-13 16:30:00+00:00,181.5,183.18,177.3,179.35,,207.70364024317013,0.0,,0,0,0,0
2025-03-13 19:30:00+00:00,179.58,179.9,177.11,177.55,,205.34257258218577,0.0,,0,0,0,0
2025-03-14 13:30:00+00:00,183.81,186.74,179.16,183.2575,,202.78424291835861,0.0,,0,0,0,0
2025-03-14 16:30:00+00:00,183.1738,184.9,180.98,183.4307,,200.1325065649051,0.0,,0,0,0,0
2025-03-14 19:30:00+00:00,183.46,184.4002,182.9162,182.97,,197.5625189683893,0.0,,0,0,0,0
2025-03-17 13:30:00+00:00,182.1,187.58,180.77,185.625,,195.1773011590004,0.0,,0,0,0,0
2025-03-17 16:30:00+00:00,185.73,193.24,184.61,191.34,,193.04398820776095,0.0,,0,0,0,0
2025-03-17 19:30:00+00:00,191.28,191.95,188.39,188.95,,191.21409898708941,0.0,,0,0,0,0
2025-03-18 13:30:00+00:00,185.08,186.49,178.78,181.57,,189.70279543756266,0.0,,0,0,0,0
2025-03-18 16:30:00+00:00,181.495,183.66,179.15,182.3892,,188.41329112383463,0.0,,0,0,0,0
2025-03-18 19:30:00+00:00,182.565,182.75,181.03,181.14,,187.2548757394008,0.0,,0,0,0,0
2025-03-19 13:30:00+00:00,184.8336,189.03,182.8,186.99,,186.21414225139833,0.0,,0,0,0,0
2025-03-19 16:30:00+00:00,186.67,193.7774,183.27,188.92,,185.3311671489615,0.0,,0,0,0,0
2025-03-19 19:30:00+00:00,188.91,192.36,188.79,189.8,,184.62617676231645,0.0,,0,0,0,0
2025-03-20 13:30:00+00:00,186.225,193.93,185.8794,187.1,,184.10865514800955,0.0,,0,0,0,0
2025-03-20 16:30:00+00:00,187.22,189.2899,186.3,187.395,,183.76664071990007,0.0,,0,0,0,0
2025-03-20 19:30:00+00:00,187.5,190.49,187.3801,190.38,,183.56089729786547,0.0,,0,0,0,0
2025-03-21 13:30:00+00:00,185.83,188.22,183.75,187.92,,183.47246587652805,0.0,,0,0,0,0
2025-03-21 16:30:00+00:00,188.0399,189.7199,185.84,188.9384,,183.46752857472194,0.0,,0,0,0,0
2025-03-21 19:30:00+00:00,189.0654,190.7249,188.31,190.0,,183.5430450322237,0.0,,0,0,0,0
2025-03-24 13:30:00+00:00,197.48,202.0,194.415,200.085,,183.77636943847978,0.0,,0,0,0,0
2025-03-24 16:30:00+00:00,199.96,202.25,199.21,201.715,,184.2965903270587,0.0,,0,0,0,0
2025-03-24 19:30:00+00:00,201.82,203.25,200.58,203.16,,185.13588075394483,0.0,,0,0,0,0
2025-03-25 13:30:00+00:00,202.13,206.93,198.61,200.945,,186.24351210416899,0.0,,0,0,0,0
2025-03-25 16:30:00+00:00,200.96,202.84,198.34,201.11,,187.52432681921528,0.0,,0,0,0,0
2025-03-25 19:30:00+00:00,201.165,204.44,201.11,204.2,,188.9013034978189,0.0,,0,0,0,0
2025-03-26 13:30:00+00:00,203.01,205.9999,193.75,195.9213,,190.26035895437192,0.0,,0,0,0,0
2025-03-26 16:30:00+00:00,195.93,196.6026,192.2906,194.15,,191.53764416037902,0.0,,0,0,0,0
2025-03-26 19:30:00+00:00,194.3,195.88,193.88,194.0,,192.67243049562526,0.0,,0,0,0,0
2025-03-27 13:30:00+00:00,192.97,195.3256,189.0,189.7003,,193.62485027434943,0.0,,0,0,0,0
2025-03-27 16:30:00+00:00,189.8,191.199,187.8001,191.083,,194.37782356482086,0.0,,0,0,0,0
2025-03-27 19:30:00+00:00,191.0983,191.1,188.43,188.431,,194.94413455011036,0.0,,0,0,0,0
2025-03-28 13:30:00+00:00,185.72,186.79,175.32,176.09,,195.27844545925382,0.0,,0,0,0,0
2025-03-28 16:30:00+00:00,176.0,177.3,173.5,174.705,,195.2724662171751,0.0,,0,0,0,0
2025-03-28 19:30:00+00:00,174.705,175.07,172.99,173.959,,194.89317556002604,0.0,,0,0,0,0
2025-03-31 13:30:00+00:00,169.38,171.84,163.52,171.12,,194.0994926596002,0.0,,0,0,0,0
2025-03-31 16:30:00+00:00,171.1799,173.58,169.21,169.355,,192.93293003624964,0.0,,0,0,0,0
2025-03-31 19:30:00+00:00,169.28,172.56,169.15,172.43,,191.51407353773251,0.0,,0,0,0,0
2025-04-01 13:30:00+00:00,172.77,176.05,168.545,173.44,,189.9231103737871,0.0,,0,0,0,0
2025-04-01 16:30:00+00:00,173.5,174.26,169.75,172.89,,188.23925954660575,0.0,,0,0,0,0
2025-04-01 19:30:00+00:00,172.885,175.01,172.73,174.5,,186.44177463882815,0.0,,0,0,0,0
