time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1768410000,33.28,33.5965,33.155,33.33,32.108590674890394,31.75461755100587,31.720838596304787,0,0
1768411800,33.33,33.33,32.1533,32.1699,32.27982730072564,31.92835853658133,31.877746799181867,0,0
1768413600,32.165,32.54,31.83,32.4,32.43093426497258,32.108590674890394,32.032216656396216,0,0
1768415400,32.395,32.558,31.74,32.33,32.55430673615583,32.27982730072564,32.15485467104921,0,0
1768417200,32.3365,33.093351,32.215,33.0472,32.65064252016706,32.43093426497258,32.24835306685377,0,0
1768419000,33.04,33.1307,32.255,32.42,32.726647478447674,32.55430673615583,32.32181798608533,0,0
1768420800,32.42,32.72,32.06,32.24,32.78670593184432,32.65064252016706,32.38722140322214,0,0
1768422600,32.23,32.75,32.13,32.64,32.83107269381274,32.726647478447674,32.43797991723501,0,0
1768487400,33.07,33.15,31.4,31.46,32.86057455851339,32.78670593184432,32.43797991723501,0,0
1768489200,31.455,31.81,31.29,31.55,32.874646222385266,32.83107269381274,32.45909683849936,0,0
1768491000,31.55,31.72,31.06,31.72,32.869829899228904,32.86057455851339,32.460391185620566,0,0
1768492800,31.71,31.9,31.53,31.7855,32.84719626875694,32.874646222385266,32.460391185620566,0,0
1768494600,31.7802,32.0458,31.66,32.03,32.81082356571536,32.869829899228904,32.460391185620566,0,0
1768496400,32.03,32.31,31.94,32.285,32.76594041434043,32.84719626875694,32.460391185620566,0,0
1768498200,32.285,32.485,32.09,32.245,32.71675608751112,32.81082356571536,32.460391185620566,0,0
1768500000,32.24,32.27,31.885,31.94,32.66675453818542,32.76594041434043,32.460391185620566,0,0
1768501800,31.9434,32.05,31.765,32.008,32.614850450981834,32.71675608751112,32.460391185620566,0,0
1768503600,32,32.09,31.67,31.87,32.558858880495436,32.66675453818542,32.460391185620566,0,0
1768505400,31.8601,31.8801,31.43,31.795,32.49685819208368,32.614850450981834,32.460391185620566,0,0
1768507200,31.7999,31.7999,31.145,31.175,32.426675835138084,32.558858880495436,32.460391185620566,0,0
1768509000,31.17,31.4698,30.785,30.8699,32.34496417821569,32.49685819208368,32.460391185620566,0,0
1768573800,30.865,30.89,29.78,30.15,32.24555934930356,32.426675835138084,32.460391185620566,0,0
1768575600,30.145,30.82,30.05,30.42,32.1277901509895,32.34496417821569,32.46418437633021,0,1
1768577400,30.415,30.585,29.81,30.32,31.990263939323082,32.24555934930356,32.33030857713946,0,0
1768579200,30.31,31.102,30.29,30.985,31.84043971403299,32.1277901509895,32.185195449148196,0,0
1768581000,30.99,31.385,30.82,31.1286,31.693107711370324,31.990263939323082,32.03341660826302,0,0
1768582800,31.125,31.15,30.4,30.6283,31.556713200342244,31.84043971403299,31.899500033171176,0,0
1768584600,30.62,31.09,30.56,30.995,31.433079640631007,31.693107711370324,31.770310271115015,0,0
1768586400,30.99,31.25,30.855,31.15,31.322317671432476,31.556713200342244,31.649567542596195,0,0
1768588200,31.1538,31.33,31.07,31.27,31.225420680359395,31.433079640631007,31.53858127501142,0,0
1768590000,31.28,31.49,30.72,30.735,31.14351448811722,31.322317671432476,31.46180646886553,0,0
1768591800,30.74,30.8,30.34,30.54,31.074570489698445,31.225420680359395,31.386555900393304,0,0
1768593600,30.53,30.58,30.26,30.535,31.01228112306967,31.14351448811722,31.31341043300061,0,0
1768595400,30.53,31.21,30.401,31.2,30.953819497114345,31.074570489698445,31.262332427764505,0,0
1768919400,28.77,29.2,28.38,28.65,30.891158992622113,31.01228112306967,31.262332427764505,0,0
1768921200,28.64,29.1,28.35,29,30.806945737340364,30.953819497114345,31.193265560196878,0,0
1768923000,28.99,29.3,28.87,29,30.694686128177224,30.891158992622113,31.068768820829703,0,0
1768924800,29.01,29.1,28.785,28.86,30.55787357241238,30.806945737340364,30.91648607273254,0,0
