time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1744810200,155.46,158.18,155.02,157.36,154.77029643435657,153.31659465630094,153.14438111286313,0,0
1744821000,157.35,157.66,153.91,154.06,155.38424105142812,154.0738830855662,153.74053396718423,0,0
1744831800,154.08,155.98,154.08,155.55,155.90204428919571,154.77029643435657,154.30717342525494,0,0
1744896600,156.61,157.07,150.9,153.81,156.30973789512433,155.38424105142812,154.60842923575078,0,0
1744907400,153.78,154.34,152.9,153.255,156.60278611113935,155.90204428919571,154.97157092743532,0,0
1744918200,153.25,153.68,152.791,153.305,156.78844752887858,156.30973789512433,155.24199771543914,0,0
1745242200,150.965,151.06,148.49,149.01,156.86539814971155,156.60278611113935,155.25744475151777,0,0
1745253000,149.01,149.6,148.4,148.96,156.74897326035128,156.78844752887858,155.25744475151777,0,0
1745263800,148.96,150.2,148.9501,149.91,156.50457002928806,156.86539814971155,157.9754548471184,0,1
1745328600,151.15,154.61,150.87,154.475,156.1982380191802,156.74897326035128,157.7319167785941,0,0
1745339400,154.49,154.52,152.07,152.54,155.86888423938012,156.50457002928806,157.38051451597875,0,0
1745350200,152.52,154.13,152.42,153.86,155.54518933172602,156.1982380191802,157.00991744571044,0,0
1745415000,157.93,160.02,156.35,157.21,155.25441000979836,155.86888423938012,156.83451468706963,0,0
1745425800,157.215,158.435,156.99,157.22,155.02455691001046,155.54518933172602,156.54340411033377,0,0
1745436600,157.225,158.08,156.76,157.63,154.8798939271506,155.25441000979836,156.33739489887938,0,0
1745501400,158.525,160.99,158.09,160.79,154.80976934202448,155.02455691001046,156.28316310148693,0,0
1745512200,160.7699,161.46,160.19,160.48,154.81639997311615,154.8798939271506,156.22990846404556,0,0
1745523000,160.4848,161.71,160.43,161.24,154.90737686321475,154.80976934202448,156.22990846404556,0,0
1745587800,167.03,168.24,163.65,164.04,155.12248900485358,154.81639997311615,153.61124954073586,1,0
1745598600,164.03,165.15,163,163.84,155.45609097979752,154.90737686321475,153.9760114774025,0,0
1745609400,163.81,164.04,163.55,163.78,155.90992396911338,155.12248900485358,154.51806443117516,0,0
