time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1747402200,10.53,12.78,10.26,12.485,8.417181504286958,8.14026121097464,8.075065876751474,0,0
1747416600,12.4842,12.96,12.285,12.93,8.628647280767964,8.270051568794445,8.286861340913585,0,0
1747661400,12.09,12.24,11.2,11.99,8.901790065967845,8.417181504286958,8.522631693245922,0,0
1747675800,11.9881,12.08,11.75,11.837,9.23082689640046,8.628647280767964,8.866965550301533,0,0
1747747800,12.71,12.84,11.33,11.815,9.59163472482003,8.901790065967845,9.199834903442454,0,0
1747762200,11.815,11.95,11.27,11.5082,9.944679321911181,9.23082689640046,9.55657948777486,0,0
1747834200,11.41,11.75,10.51,10.535,10.266308968362978,9.59163472482003,9.861644836664965,0,0
1747848600,10.53,10.7699,10.37,10.56,10.542024481381947,9.944679321911181,10.151982787662364,0,0
1747920600,10.58,12.24,10.37,12.03,10.767637920888552,10.266308968362978,10.338670633863225,0,0
1747935000,12.035,12.5,11.88,12.08,10.956206247410881,10.542024481381947,10.535736623744507,0,0
1748007000,11.33,14.3,11.28,14.175,11.131489125453719,10.767637920888552,10.6331959034778,0,0
1748021400,14.1784,14.29,13.22,13.3,11.318365183057882,10.956206247410881,10.817450048365957,0,0
1748352600,13.975,14.13,12.675,12.825,11.518938698634008,11.131489125453719,11.00183893070579,0,0
1748367000,12.82,13.1099,12.71,12.99,11.723989792817692,11.318365183057882,11.229543579741492,0,0
1748439000,12.78,13.36,12.5626,12.805,11.921258597218573,11.518938698634008,11.433651399362102,0,0
1748453400,12.82,13.11,12.71,12.79,12.102590238263515,11.723989792817692,11.635526411682505,0,0
1748525400,13.63,14.68,12.12,12.6219,12.266134680384482,11.921258597218573,11.741003984273545,0,0
1748539800,12.627,12.72,12.35,12.45,12.411230035864142,12.102590238263515,11.910394389475414,0,0
1748611800,12.06,12.31,11.12,11.185,12.532721719824593,12.266134680384482,12.020160048177917,0,0
1748626200,11.1879,11.51,11.17,11.32,12.621754847351664,12.411230035864142,12.133661866536894,0,0
1748871000,11.31,11.52,10.85,11.225,12.677683717405904,12.532721719824593,12.200525949506474,0,0
1748885400,11.225,11.84,11.16,11.7915,12.700317058898543,12.621754847351664,12.232956274420502,0,0
1748957400,12.215,12.37,11.55,12.18,12.700679648775724,12.677683717405904,12.23741606318897,0,0
1748971800,12.1772,12.42,11.889,12.415,12.687877308553555,12.700317058898543,13.137014923741253,0,1
1749043800,12.46,12.81,12.1703,12.685,12.669229099015956,12.700679648775724,13.109131884547391,0,0
1749058200,12.685,12.87,12.51,12.85,12.650237240677534,12.687877308553555,13.071575541528151,0,0
1749130200,12.65,12.715,11.875,12.1126,12.63339709417282,12.669229099015956,13.059461230676964,0,0
1749144600,12.115,12.125,11.66,11.83,12.615430286626136,12.650237240677534,13.027668413379985,0,0
1749216600,12.14,13.85,11.88,13.601,12.594671557828079,12.63339709417282,13.027668413379985,0,0
1749231000,13.6089,13.75,13.32,13.73,12.57930444143666,12.615430286626136,13.017101601749928,0,0
1749475800,14.76,15.02,13.62,14.3913,12.580959290544367,12.594671557828079,13.017101601749928,0,0
1749490200,14.39,14.615,14,14.32,12.60544523191761,12.57930444143666,12.15956400695362,1,0
1749562200,14.69,17.595,14.42,15.0103,12.667652460408773,12.580959290544367,12.15956400695362,0,0
1749576600,15.02,15.54,14.84,15.16,12.768243742476612,12.60544523191761,12.250175237278068,0,0
1749648600,17.1124,20.91,16.62,19.875,12.945995910353458,12.667652460408773,12.259575155526239,0,0
1749663000,19.88,20.005,18.62,18.98,13.227378337056194,12.768243742476612,12.54052335043092,0,0
1749735000,19.73,20.18,17.4246,17.56,13.595823301777836,12.945995910353458,12.859622242768653,0,0
1749749400,17.565,18.2,17.34,17.51,14.017040908122198,13.227378337056194,13.302711353327956,0,0
1749821400,17,17.68,16.6,16.8886,14.458620783235657,13.595823301777836,13.756743339498147,0,0
1749835800,16.8818,16.975,16.45,16.695,14.881165306769361,14.017040908122198,14.210671966155958,0,0
1750080600,17.36,20.29,17.2,20.2799,15.281648922028827,14.458620783235657,14.530655105744954,0,0
1750095000,20.275,21.735,19.9813,21.21,15.694005543971482,14.881165306769361,14.934022000279313,0,0
1750167000,19.87,21.05,19.18,19.45,16.131016438888903,15.281648922028827,15.35281743403189,0,0
1750181400,19.43,20.09,19.34,19.77,16.587088397946598,15.694005543971482,15.837689322007943,0,0
1750253400,20.33,21.565,18.94,19.0742,17.038788178159937,16.131016438888903,16.24916760764547,0,0
1750267800,19.07,19.46,18.71,19.08,17.46194117974548,16.587088397946598,16.701936364267763,0,0
1750426200,20.1,20.34,18.86,19.03,17.845822641547763,17.038788178159937,17.08724674146131,0,0
1750440600,19.02,19.35,18.83,18.895,18.183679512328716,17.46194117974548,17.460716176534152,0,0
1750685400,15.895,17.79,15.5,16.74,18.469454248390107,17.845822641547763,17.676881150866585,0,0
1750699800,16.75,17.5,16.7302,17.5,18.68883849862495,18.183679512328716,17.925384908067393,0,0
1750771800,18.17,18.19,17.3,17.46,18.841517385827444,18.469454248390107,18.10081048030971,0,0
1750786200,17.45,17.6299,17.36,17.525,18.9383582890685,18.68883849862495,18.240919733944892,0,0
1750858200,17.93,18.43,16.8,17.0078,18.994559774980203,18.841517385827444,18.288723973793996,0,0
1750872600,17,17,16.44,16.74,19.0144650019514,18.9383582890685,18.338767472278494,0,0
1750944600,16.98,17.48,16.74,17.1548,18.997083903839986,18.994559774980203,19.650945895679115,0,1
1750959000,17.1501,17.22,16.79,16.81,18.94720047583874,19.0144650019514,19.569715182546503,0,0
1751031000,17,18.36,16.386,17.62,18.87606554887524,18.997083903839986,19.524614919389588,0,0
1751045400,17.61,17.7,16.595,17.31,18.7915402086577,18.94720047583874,19.433228909849596,0,0
1751290200,17.54,18.33,17.141,18.25,18.699287021054833,18.87606554887524,19.337605100733022,0,0
1751304600,18.255,19.28,17.95,19.175,18.607423892779615,18.7915402086577,19.24764782390936,0,0
1751376600,18.73,19.04,17.93,18.8848,18.52689850280162,18.699287021054833,19.16585643885067,0,0
1751391000,18.885,19,18.4001,18.635,18.46428877211051,18.607423892779615,19.079031855584628,0,0
1751463000,18.49,19.79,18.2,19.3012,18.417620821563027,18.52689850280162,19.04523939907471,0,0
1751477400,19.305,20.94,19.285,20.6419,18.390029982562876,18.46428877211051,19.03192580453801,0,0
1751549400,20.395,21.18,20.165,21.13,18.390740719423377,18.417620821563027,19.02303683982886,0,0
1751895000,20.8,21.88,19.52,19.87,18.42615491510712,18.390029982562876,17.754737089016317,1,0
1751909400,19.865,19.99,19.54,19.88,18.486822956571245,18.390740719423377,17.847292118058355,0,0
1751981400,20.21,20.49,19.28,19.77,18.56429613221176,18.42615491510712,17.927231782164075,0,0
