time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1764001800,134.73,136.015,134.45,135.4,134.49626274862445,135.34956352149572,136.10154756642532,0,0
1764009000,135.465,135.981,134.97,135.5,134.17412175317614,134.89449562056598,135.70085051256268,0,0
1764016200,135.47,135.85,134.53,134.69,133.93257471775397,134.49626274862445,135.39739428004145,0,0
1764081000,132,132.5,126.92,128.475,133.74610830158596,134.17412175317614,135.38379789513866,0,0
1764088200,128.57,130.57,128.25,130.0863,133.5579551024586,133.93257471775397,135.16152401075752,0,0
1764095400,130.12,130.31,128.56,130.28,133.3307226638588,133.74610830158596,134.88225093585066,0,0
1764102600,130.26,131.88,130.26,131.42,133.07815467613364,133.5579551024586,134.5767166429832,0,0
1764167400,133.59,134.65,132.83,133.41,132.83175793154322,133.3307226638588,134.3386369007607,0,0
1764174600,133.41,133.8,132.81,133.625,132.62053230794785,133.07815467613364,134.0551342079355,0,0
1764181800,133.6496,133.86,132.36,133.6,132.4585414516654,132.83175793154322,133.84424321593966,0,0
1764189000,133.58,133.73,132.5,132.52,132.34257741436087,132.62053230794785,133.67322905261554,0,0
1764340200,133.79,135.16,132.7,134.7,132.26807965671054,132.4585414516654,133.59797046366128,0,0
1764347400,134.7,135.66,134.155,135.54,132.23070172737215,132.34257741436087,133.51935033382642,0,0
1764599400,133.43,135.715,133,134.67,132.23207819107682,132.26807965671054,133.51935033382642,0,0
1764606600,134.68,136.45,134.56,136.085,132.27824574075817,132.23070172737215,133.51935033382642,0,0
1764613800,136.15,136.58,135.18,135.34,132.3845912085299,132.23207819107682,133.51935033382642,0,0
1764621000,135.375,135.64,134.665,135.01,132.53385399970296,132.27824574075817,133.51935033382642,0,0
1764685800,136.19,139.35,135.88,136.56,132.72159103858138,132.3845912085299,133.51935033382642,0,0
1764693000,136.66,137.45,135.74,136.85,132.9460101059905,132.53385399970296,133.51935033382642,0,0
1764700200,136.85,137.64,136.55,136.975,133.19844666771894,132.72159103858138,133.51935033382642,0,0
1764707400,137.02,137.13,136.26,136.55,133.46641650157972,132.9460101059905,133.51935033382642,0,0
1764772200,137.36,138,135.8075,137.5,133.74411276188383,133.19844666771894,133.51935033382642,0,0
1764779400,137.495,138.1972,136.58,137.75,134.0285470400632,133.46641650157972,133.51935033382642,0,0
1764786600,137.82,139.21,137.77,139.09,134.37710469178091,133.74411276188383,133.51935033382642,0,0
1764793800,139.085,139.56,138.89,139.21,134.79690845718667,134.0285470400632,133.51935033382642,0,0
1764858600,139.695,140.83,138.2179,140.7,135.28456408700438,134.37710469178091,134.24804191540613,1,0
1764865800,140.6625,141.3999,140.1,140.616,135.831756655088,134.79690845718667,134.82284678146104,0,0
1764873000,140.57,141.38,139.62,140.58,136.3975068427826,135.28456408700438,135.39780481727186,0,0
1764880200,140.58,141.3,140.03,140.57,136.97205960873654,135.831756655088,135.99840772790515,0,0
1764945000,143.21,144.25,140.49,141.33,137.55227489986217,136.3975068427826,136.51388386766158,0,0
1764952200,141.325,141.94,140.735,141.91,138.1328126067927,136.97205960873654,137.12555664832072,0,0
1764959400,141.9001,142.26,141.115,141.63,138.69778128978263,137.55227489986217,137.72157932834438,0,0
1764966600,141.6,142.16,141.15,141.26,139.2254043681961,138.1328126067927,138.28285968971772,0,0
1765204200,143.24,143.4139,138.6401,139.8,139.69902404383663,138.69778128978263,138.6533111281067,0,0
1765211400,139.8097,139.98,138.31,138.94,140.10291924560147,139.2254043681961,139.07225725242367,0,0
1765218600,138.91,139.78,138.67,139.42,140.4225385886053,139.69902404383663,139.42585245208306,0,0
1765225800,139.42,140.225,139.32,139.74,140.64981925905576,140.10291924560147,139.69200356085653,0,0
1765290600,139.57,141.138,138.36,140.6,140.80881473244037,140.4225385886053,139.8202001555411,0,0
1765297800,140.59,141.77,140.4301,141.46,140.91379085238705,140.64981925905576,139.9479380309806,0,0
1765305000,141.44,141.79,140.99,141.085,140.99106032971346,140.80881473244037,140.0656255669789,0,0
1765312200,141.07,142.22,140.9996,141.93,141.05861359826415,140.91379085238705,140.1556956042963,0,0
1765377000,141.54,142.64,140.1991,141.1,141.1234121121093,140.99106032971346,140.19781326056776,0,0
1765384200,141.12,141.12,140.09,140.58,141.1809058205012,141.05861359826415,140.2846354583555,0,0
1765391400,140.6,142.8,140,142.24,141.22629674483096,141.1234121121093,140.29404569426708,0,0
1765398600,142.21,142.39,141.28,141.52,141.2641618081724,141.1809058205012,140.3588572612202,0,0
1765463400,137.99,138.26,133.092,133.34,141.2771392296425,141.22629674483096,140.3588572612202,0,0
1765470600,133.34,135.44,133.33,135.27,141.1981068471065,141.2641618081724,140.3588572612202,0,0
1765477800,135.27,135.8484,135.08,135.3,141.00822930567523,141.2771392296425,142.0900198631293,0,1
1765485000,135.29,136.66,135.265,136.2,140.7291626897283,141.1981068471065,141.78350392164992,0,0
1765549800,135.31,137,130.9,131.8983,140.34424457982226,141.00822930567523,141.54113286660663,0,0
1765557000,131.695,132.79,130.4108,132.45,139.8530930994042,140.7291626897283,141.04946079427538,0,0
1765564200,132.48,132.69,131.3,131.3,139.2516844042077,140.34424457982226,140.41224012087383,0,0
1765571400,131.34,131.82,130.795,130.89,138.54538021950742,139.8530930994042,139.65964624212594,0,0
1765809000,126.38,128.74,123.57,126.75,137.71723972485796,139.2516844042077,139.01334388871803,0,0
1765816200,126.8394,126.88,125.1714,125.335,136.7450950794609,138.54538021950742,138.00964180304524,0,0
1765823400,125.31,126.13,123.26,123.41,135.60212723297303,137.71723972485796,136.87884919058706,0,0
1765830600,123.41,124.5,123.145,124.4,134.30413396500384,136.7450950794609,135.53805435421688,0,0
1765895400,123.5,124,117.83,120.55,132.85300616161732,135.60212723297303,134.23343223731513,0,0
1765902600,120.55,121.48,119.8,120.065,131.20078303695033,134.30413396500384,132.54260725009829,0,0
1765909800,120.06,120.96,119.93,120.33,129.43750703309712,132.85300616161732,130.72027237387738,0,0
1765917000,120.345,121.37,120.345,121.025,127.6845624612462,131.20078303695033,128.9128445633993,0,0
1765981800,121.42,121.6346,116.46,116.59,126.01255234460321,129.43750703309712,127.33790715374538,0,0
1765989000,116.56,116.61,113.25,113.2707,124.40669931323255,127.6845624612462,125.7573859217217,0,0
1765996200,113.25,114.22,112.63,114.02,122.68418527543457,126.01255234460321,123.99517998331736,0,0
1766003400,114.08,114.98,113.9,114.56,120.95076717123514,124.40669931323255,122.20669082855487,0,0
1766068200,117.13,118.0646,114.23,115.64,119.38821503688722,122.68418527543457,120.69137986154125,0,0
1766075400,115.64,116.07,113.62,114.99,118.05726799379111,120.95076717123514,119.35484961668415,0,0
1766082600,115,115.27,113.504,114.2,116.97019813096112,119.38821503688722,118.23816678079037,0,0
1766089800,114.18,114.316,113.43,113.55,116.08839433636903,118.05726799379111,117.29743665406761,0,0
1766154600,113.92,114.95,113.42,114.64,115.3702224990073,116.97019813096112,116.54754750829883,0,0
1766161800,114.67,115.21,114.2,114.893,114.80126350521846,116.08839433636903,115.9305652995606,0,0
1766169000,114.8525,114.9,113.84,114.005,114.37766465688243,115.3702224990073,115.46415918020014,0,0
1766176200,114,114.45,113.82,113.97,114.07780248846153,114.80126350521846,115.10919026011368,0,0
1766413800,116.91,117.21,114.62,114.62,113.86300573507204,114.37766465688243,114.93643723732046,0,0
1766421000,114.63,114.67,113.23,113.92,113.72973230525831,114.07780248846153,114.77791870020329,0,0
1766428200,113.93,114.08,112.85,112.85,113.65001188947691,113.86300573507204,114.66725639906868,0,0
1766435400,112.81,113.57,112.67,113.27,113.5910571363083,113.72973230525831,114.56778418092921,0,0
1766500200,112.72,112.9,110.29,111.135,113.52713875297226,113.65001188947691,114.54052815154883,0,0
1766507400,111.14,112.51,110.91,111.86,113.43953778144686,113.5910571363083,114.4376850801251,0,0
1766514600,111.815,112.18,111.49,112.075,113.32362621555228,113.52713875297226,114.27512013575351,0,0
1766521800,112.07,112.4,111.87,111.9809,113.18828189252227,113.43953778144686,114.09074053270912,0,0
1766586600,112.09,112.32,110.5801,111.135,113.0461820228379,113.32362621555228,113.94631861729711,0,0
1766593800,111.12,111.84,111.11,111.55,112.90414027401376,113.18828189252227,113.7660528260116,0,0
1766759400,111.44,111.6,110.1,111.255,112.76009308658799,113.0461820228379,113.6140118848717,0,0
1766766600,111.24,111.44,110.88,111.01,112.61123796240068,112.90414027401376,113.42416256080699,0,0
1766773800,110.97,111.03,110.55,110.82,112.45096064880335,112.76009308658799,113.2229620616092,0,0
1766781000,110.8,110.953,110.1,110.245,112.28246893952605,112.61123796240068,113.02979167998863,0,0
1767018600,108.62,111.29,108.3801,110.37,112.10380465679549,112.45096064880335,112.90167220151075,0,0
1767025800,110.39,110.83,109.7,110.195,111.9172846130044,112.28246893952605,112.69851876166857,0,0
1767033000,110.195,110.89,110.195,110.7,111.72708009857338,112.10380465679549,112.47733323661868,0,0
1767040200,110.705,110.88,110.26,110.48,111.54158578891203,111.9172846130044,112.2603922742398,0,0
1767105000,111.13,112,110.39,111.675,111.37354955507098,111.72708009857338,112.09851272001819,0,0
1767112200,111.71,112,111.25,111.48,111.23125339443135,111.54158578891203,111.93121919045376,0,0
1767119400,111.45,111.6285,110.74,110.998,111.1253701132547,111.37354955507098,111.80707049527552,0,0
1767126600,110.9701,111.11,110.7,110.88,111.04630782628384,111.23125339443135,111.69395818101745,0,0
1767191400,110.665,111.6,110.27,110.5776,110.98336786898244,111.1253701132547,111.63225748409222,0,0
1767198600,110.6,110.97,110.34,110.67,110.93014324746046,111.04630782628384,111.55518360434812,0,0
1767205800,110.67,110.73,109.5,109.53,110.8803120288766,110.98336786898244,111.50463521741514,0,0
1767213000,109.53,110.02,109.29,109.3,110.82363568647861,110.93014324746046,111.42943579012154,0,0
1767364200,112.82,116.29,112.82,114.82,110.77285990689849,110.8803120288766,111.42943579012154,0,0
1767371400,114.88,115.4199,114.52,115.1128,110.76885220100817,110.82363568647861,111.42943579012154,0,0
1767378600,115.13,115.81,114.98,115.63,110.86080266059653,110.77285990689849,110.10102542746843,1,0
1767385800,115.66,115.7,114.6,114.77,111.03275926311882,110.76885220100817,110.2879661180713,0,0
1767623400,120.36,122.5,119.34,119.72,111.35729367982336,110.86080266059653,110.38962861656493,0,0
1767630600,119.7373,119.76,116.3,117.1,111.77152943160151,111.03275926311882,110.74941187286154,0,0
1767637800,117.105,117.63,116.59,116.955,112.25431018598148,111.35729367982336,111.26805816715152,0,0
1767645000,117,117,116.03,116.11,112.75914093623533,111.77152943160151,111.80869263303607,0,0
1767709800,117.51,117.97,115.17,115.72,113.25411922027148,112.25431018598148,112.27156008158646,0,0
1767717000,115.72,116,114.99,115.54,113.71483854556826,112.75914093623533,112.76639077393217,0,0
1767724200,115.4701,116.1,115.26,115.86,114.13015589741065,113.25411922027148,113.21945439517714,0,0
1767731400,115.855,116.068,115.47,115.47,114.49666296409892,113.71483854556826,113.62965442631065,0,0
1767796200,114.93,117.2,113.97,115.72,114.8163223407109,114.13015589741065,113.89588584133608,0,0
1767803400,115.73,115.96,114.86,114.904,115.09090875065687,114.49666296409892,114.1969320012374,0,0
1767810600,114.85,117.18,114.6,115.5868,115.3213512417428,114.8163223407109,114.39908711728187,0,0
1767817800,115.595,115.85,115.2,115.62,115.51241389609892,115.09090875065687,114.63281149481377,0,0
1767882600,115.82,116.2799,110.553,111.62,115.66473951108398,115.3213512417428,114.64343370989062,0,0
1767889800,111.62,112.41,111.43,112.33,115.76359072605166,115.51241389609892,114.78023533922926,0,0
1767897000,112.2993,112.9585,112.09,112.53,115.79289999626822,115.66473951108398,114.84876642279028,0,0
1767904200,112.56,113.59,112.44,113.13,115.7567913652437,115.76359072605166,114.84876642279028,0,0
1767969000,113.91,113.98,109.52,111.2,115.66619414652047,115.79289999626822,116.67769197263155,0,1
1767976200,111.22,111.69,110.835,111.51,115.5236112892481,115.7567913652437,116.49339498492267,0,0
1767983400,111.545,112.14,111.45,111.68,115.33301537579064,115.66619414652047,116.25817166463132,0,0
1767990600,111.68,112.26,111.63,111.8,115.10845972172234,115.5236112892481,115.99003341850297,0,0
1768228200,110.94,111.23,109.25,110.42,114.7713965711408,115.33301537579064,115.68107214672281,0,0
1768235400,110.42,110.95,110.21,110.705,114.37867586739941,115.10845972172234,115.24980318758271,0,0
1768242600,110.72,111.33,110.56,111.21,113.96183655020113,114.7713965711408,114.79824049037134,0,0
1768249800,111.19,111.61,111.03,111.06,113.54941030832491,114.37867586739941,114.34678539562582,0,0
1768314600,108.87,111.75,105.9,107.025,113.1344704713931,113.96183655020113,114.08381876674395,0,0
1768321800,107,107.87,106.7,107.12,112.6823653897341,113.54941030832491,113.60568880684559,0,0
